NCM;Categoria;Descricao;InicioVigencia;FimVigencia;UTrib;DescricaoUTrib;Observacao
90221412;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90221412 - APAR.MÉDIC.CIRÚRG.VETER.P/DIAG.P/ANGIOGRAFIA;01/01/2016;;UN;UNIDADE;
90221413;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90221413 - APARS.COMPUTADORIZ.D/DIAG.P/DENSITOM.ÓSSEA;01/01/2016;;UN;UNIDADE;
90221419;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90221419 - OUTS.APS.D/RAIOS X,P/DIAG.MÉDICO,CIRÚRG.ETC.;01/01/2016;;UN;UNIDADE;
90221490;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90221490 - OUTS.APS.D/RAIOS X,USO MÉDICO,CIRÚRG.VETER.;01/01/2016;;UN;UNIDADE;
90221910;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90221910 - ESPECTRÔMETROS OU ESPECTRÓGRAFOS DE RX;01/01/2016;;UN;UNIDADE;
90221991;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90221991 - APS. D/RAIOS X, RADIOFOT. P/INSPEÇÃO D/BAGAGEM;01/01/2016;;UN;UNIDADE;
90221999;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90221999 - OUTS.APS.D/RAIOS X, RADIOFOTOGR./RADIOTERAPIA;01/01/2016;;UN;UNIDADE;
90222110;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90222110 - APAR.D/RADIOCOBALTO (BOMBAS DE COBALTO);01/01/2016;;UN;UNIDADE;
90222120;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90222120 - APARS.D/GAMATERAPIA USO MÉDICO,CIRÚRG.ETC.;01/01/2016;;UN;UNIDADE;
90222190;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90222190 - OUTS.AP.D/RADIAÇÃO ALFA,BETA,GAMA,P/MED.ETC;01/01/2016;;UN;UNIDADE;
90222910;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90222910 - APRS.POR RAIOS GAMA UTILS.EM LATAS D/BEBIDAS;01/01/2016;;UN;UNIDADE;
90222990;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90222990 - OUTS.APAR.UTIL.RADIAÇÃO ALFA, BETA, GAMA;01/01/2016;;UN;UNIDADE;
90223000;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90223000 - TUBOS DE RAIOS X;01/01/2016;;UN;UNIDADE;
90229011;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90229011 - GERADS.D/TENSÃO,P/APS.RX E OUTS.RADIAÇÕES;01/01/2016;;UN;UNIDADE;Revertido pela NT 2016.001 v1.30
90229012;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90229012 - TELAS RADIOLÓG.P/APRS.RX E OUTS.RADIAÇÕES;01/01/2016;;UN;UNIDADE;Revertido pela NT 2016.001 v1.30
90229019;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90229019 - OUTROS APARELHOS GERADORES DE RAIOS X;01/01/2016;;UN;UNIDADE;Revertido pela NT 2016.001 v1.30
90229080;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90229080 - OUTROS DISPOSITIVOS GERADORES DE RAIOS X;01/01/2016;;UN;UNIDADE;Revertido pela NT 2016.001 v1.30
90229090;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90229090 - OUTS.PARTES E ACESSÓRIOS DE AP.RAIOS X;01/01/2016;;KG;QUILOGRAMA;
90230000;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90230000 - INSTR.,AP.,MOD.P/DEMONSTRAÇÃO,Ñ D/OUTS.USOS;01/01/2016;;KG;QUILOGRAMA;
90241010;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90241010 - MÁQS.AP.P/ENSAIOS TRAÇÃO./COMPRESS.METAIS;01/01/2016;;UN;UNIDADE;
90241020;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90241020 - MÁQS.E AP.P/ENSAIOS D/DUREZA D/METAIS;01/01/2016;;UN;UNIDADE;
90241090;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90241090 - OUTS.MÁQS.E APARELHOS P/ENSAIOS DE METAIS;01/01/2016;;UN;UNIDADE;
90248011;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90248011 - MÁQS.E AP.P/ENSAIOS D/TÊXTEIS,AUTOMÁTICOS;01/01/2016;;UN;UNIDADE;
90248019;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90248019 - OUTS.MÁQS.AP.P/ENSAIOS DE TÊXTEIS;01/01/2016;;UN;UNIDADE;
90248021;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90248021 - MAQS.P/ENSAIO D/PNEUMS.D/PAPS.,LINÓL.,BORR.;01/01/2016;;UN;UNIDADE;
90248029;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90248029 - MÁQS.AP.ENSAIOS D/PAPÉIS LINÓLEO,PLÁST.BORR;01/01/2016;;UN;UNIDADE;
90248090;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90248090 - QQ.OUTS.MÁQ.AP.ENSAIOS PROPRIED.MECÂN.MAT.;01/01/2016;;UN;UNIDADE;
90249000;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90249000 - PART.ACESS.MÁQ.ENSAIOS PROP.MEC.MATERIAIS;01/01/2016;;KG;QUILOGRAMA;
90251110;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90251110 - TERMÔMETROS CLÍNICOS,D/LÍQUIDO,D/LEIT.DIRETA;01/01/2016;;UN;UNIDADE;
90251190;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90251190 - OUTS.TERMÔMETROS/PIRÔMETRS.D/LÍQ.LEIT.DIR.;01/01/2016;;UN;UNIDADE;
90251910;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90251910 - PIRÔMETROS ÓPTICOS;01/01/2016;;UN;UNIDADE;
90251990;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90251990 - OUTROS TERMÔMETROS E PIRÔMETROS;01/01/2016;;UN;UNIDADE;
90258000;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90258000 - DENSÍMETROS,AERÔMETROS,ETC./OUTS.INSTRUMS.;01/01/2016;;UN;UNIDADE;
90259010;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90259010 - PARTES/ACESSÓRIOS DE TERMÔMETROS;01/01/2016;;KG;QUILOGRAMA;
90259090;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90259090 - PARTES/ACESSÓRIOS D/DENSÍMETROS/OUTS.INSTR.;01/01/2016;;KG;QUILOGRAMA;
90261011;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90261011 - MEDIDORES-TRANSMIS.ELETR,P/INDUÇÃO ELETROM.;01/01/2016;;UN;UNIDADE;
90261019;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90261019 - OUTS.INSTR./AP.P/MEDIDA OU CONTROLE DE VAZÃO;01/01/2016;;UN;UNIDADE;
90261021;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90261021 - INSTR./APAR.P/MEDIDA/CONTR.DO NÍVEL,DE METAIS;01/01/2016;;UN;UNIDADE;
90261029;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90261029 - OUTS.INSTR/AP.P/MEDIDA OU CONTROLE DO NÍVEL;01/01/2016;;UN;UNIDADE;
90262010;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90262010 - MANÔMETROS;01/01/2016;;UN;UNIDADE;
90262090;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90262090 - OUTS.AP/INSTR.P/MEDIDA DA PRESSÃO;01/01/2016;;UN;UNIDADE;
90268000;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90268000 - OUTS.INSTRS.E APRS.P/MEDIDA/CONTR.D/LÍQ.ETC.;01/01/2016;;UN;UNIDADE;
90269010;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90269010 - PART./ACESS.P/INSTR.E APAR.MEDIDA/CONTR.NÍVEL;01/01/2016;;KG;QUILOGRAMA;
90269020;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90269020 - PARTES/ACESSÓRIOS P/MANÔMETROS;01/01/2016;;KG;QUILOGRAMA;
90269090;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90269090 - PARTS/ACESS.P/OUT.INSTR./AP.D/MEDIDA/CONTROL.;01/01/2016;;KG;QUILOGRAMA;
90271000;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90271000 - ANALISADORES DE GASES/FUMAÇA (FUMOS*);01/01/2016;;UN;UNIDADE;
90272011;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90272011 - CROMATÓGRAFOS DE FASE GASOSA;01/01/2016;;UN;UNIDADE;
90272012;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90272012 - CROMATÓGRAFOS DE FASE LÍQUIDA;01/01/2016;;UN;UNIDADE;
90272019;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90272019 - QUAISQUER OUTROS CROMATÓGRAFOS;01/01/2016;;UN;UNIDADE;
90272021;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90272021 - SEQÜENCIADORES AUT.DE ADN/ELETROF.CAPILAR;01/01/2016;;UN;UNIDADE;
90272029;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90272029 - OUTROS APARELHOS DE ELETROFORESE;01/01/2016;;UN;UNIDADE;
90273011;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90273011 - ESPECTRÔM.D/EMISSÃO ÓPTICA (EMISS. ATÔMICA);01/01/2016;;UN;UNIDADE;
90273019;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90273019 - OUTROS ESPECTRÔMETROS;01/01/2016;;UN;UNIDADE;
90273020;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90273020 - ESPECTROFOTÔMETROS;01/01/2016;;UN;UNIDADE;
90275010;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90275010 - COLORÍMETROS;01/01/2016;;UN;UNIDADE;
90275020;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90275020 - FOTÔMETROS;01/01/2016;;UN;UNIDADE;
90275030;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90275030 - REFRATÔMETROS;01/01/2016;;UN;UNIDADE;
90275040;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90275040 - SACARÍMETROS;01/01/2016;;UN;UNIDADE;
90275050;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90275050 - CITÔMETRO DE FLUXO;01/01/2016;;UN;UNIDADE;
90275090;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90275090 - OUTS.AP/INSTR.UTILIZ.RADIAÇÕES ÓPTICAS(UV,IV);01/01/2016;;UN;UNIDADE;
90278011;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90278011 - CALORÍMETROS;01/01/2016;;UN;UNIDADE;
90278012;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90278012 - VISCOSÍMETROS;01/01/2016;;UN;UNIDADE;
90278013;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90278013 - DENSITÔMETROS;01/01/2016;;UN;UNIDADE;
90278014;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90278014 - APARELHOS MEDIDORES DE PH;01/01/2016;;UN;UNIDADE;
90278020;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90278020 - ESPECTRÔMETROS DE MASSA;01/01/2016;;UN;UNIDADE;
90278030;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90278030 - POLARÓGRAFOS;01/01/2016;;UN;UNIDADE;
90278091;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90278091 - EXPOSÍMETROS;01/01/2016;;UN;UNIDADE;
90278099;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90278099 - OUTS.INSTRS.E APARS.P/ANÁLISE/ENSAIO/MEDIDA;01/01/2016;;UN;UNIDADE;
90279010;"INSTRUMENTOS E APARELHOS DE ÓPTICA, DE FOTOGRAFIA, DE CINEMATOGRAFIA, DE MEDIDA, DE CONTROLE OU DE PRECISÃO; INSTRUMENTOS E APARELHOS MÉDICO-CIRÚRGICOS; SUAS PARTES E ACESSÓRIOS";90279010 - MICRÓTOMOS;01/01/2016;;UN;UNIDADE;Revertido pela NT 2016.001 v1.30
