cd_UGestora,nu_Licitacao,tp_Licitacao,dt_Ano,dt_Homologacao,de_Obs,vl_Licitacao,nu_Propostas,dt_MesAno
602166,000182016,11,2016,2016-07-01 00:00:00,"CONTRATACAO DA PRESTACAO DE SERVICOS TECNICOS ESPECIALIZADOS DE ASSESSORIA, TREINAMENTO, CAPACITACAO E EDUCACAO CONTINUA",22800,1,072016
602166,000212016,11,2016,2016-08-04 00:00:00,"FORNECIMENTO DE PECAS E ASSESSORIOS, BEM COMO A PRESTACAO DE SERVICOS DE MANUTENCAO CORRETIVA E PREVENTIVA DOS VEICULOS ",84518,2,082016
602166,000222016,11,2016,2016-08-08 00:00:00,"AQUISICAO DE MATERIAL ELETRICO, HIDRAULICO E MATERIAL DE CONSTRUCAO PARA AS DIVERSAS SECRETARIAS DO MUNICIPIO DE SANTA C",116000,1,082016
602166,000232016,11,2016,2016-09-01 00:00:00,CONTRATACAO DE EMPRESA VISANDO A MANUTENCAO PREVENTIVA E CORRETIVA COM REPOSICAO DE PECAS NOS EQUIPAMENTOS ODONTOLOGICOS,32975,1,082016
602166,000242016,11,2016,2016-09-29 00:00:00,AQUISICAO DE MATERIAL INSTRUMENTAL E PERMANENTE PARA O LABORATORIO DE PROTESES DENTARIAS DO FUNDO MUNICIPAL DE SAUDE DE ,63149,1,102016
602166,000252016,11,2016,2016-10-14 00:00:00,AQUISICAO DE MATERIAL DE CONSUMO PARA O LABORATORIO DE PROTESES DENTARIAS DO FUNDO MUNICIPAL DE SAUDE DE SANTA CECILIA-P,127362,1,102016
602166,000262016,11,2016,2016-12-07 00:00:00,"LOCACAO DE EQUIPAMENTO(S) PARA ASSISTENCIA VENTILATORIA, OXIGENOTERAPIA E MONITORIZACAO PARA ATENDIMENTO DOMICILIAR A PA",13780,1,122016
602168,000012016,2,2016,2016-09-01 00:00:00,"CONTRATACAO DE  EMPRESA PARA CONSTRUCAO  DE UNIDADE BASICA DE SAUDE JAIRTON RIBEIRO DA SILVA, NO MUNICIPIO DE  SANTA HEL",170916.33,1,092016
602168,000012016,11,2016,2016-02-02 00:00:00,"AQUISICAO DE MATERIAL DE LIMPEZA, DESTINADOS A ATENDER AS NECESSIDADES DO FUNDO MUNICIPAL DE SAUDE DE SANTA HELENA-PB E ",45824.83,2,022016
602168,000022016,11,2016,2016-02-04 00:00:00,"AQUISICAO DE PNEUS E CAMARAS DE AR, DESTINADOS A ATENDER AS NECESSIDADES DO FUNDO MUNICIPAL DE SAUDE DE SANTA HELENA-PB ",49110,1,022016
602168,000032016,11,2016,2016-02-16 00:00:00,"AQUISICAO DE COMBUSTIVEIS, DESTINADOS A ATENDER AS NECESSIDADES DOS VEICULOS PROPRIOS E LOCADOS A SECRETARIA DE SAUDE",285000,1,022016
602168,000042016,11,2016,2016-02-25 00:00:00,"AQUISICAO DE MEDICAMENTOS DIVERSOS, DESTINADOS A ATENDER AS NECESSIDADES DOS DIVERSOS ORGAOS DA SECRETARIA MUNICIPAL DE ",426695.43,2,022016
602168,000052016,11,2016,2016-03-10 00:00:00,"AQUISICAO DE MATERIAL HOSPITALAR, ODONTOLOGICO E LABORATORIAL, DESTINADO A ATENDER AS NECESSIDADES DOS DIVERSOS ORGAOS D",175071.38,3,032016
602168,000062016,11,2016,2016-03-10 00:00:00,AQUISICAO DE MATERIAL DE EXPEDIENTE DESTINADO A ATENDER AS NECESSIDADES DOS DIVERSOS ORGAOS PERTENCENTES A SECRETARIA DE,150251.75,1,032016
602168,000072016,11,2016,2016-04-05 00:00:00,"CONTRATACAO DE EMPRESA PARA FORNECIMENTO DE MEDICAMENTOS ETICOS, GENERICOS E SIMILARES DE ACORDO COM A TABELA ABC FARMA,",186000,1,042016
602168,000092016,11,2016,2016-04-14 00:00:00,"LOCACAO DE VEICULOS AUTOMOTIVOS A ATENDER A SECRETARIA DE SAUDE DO MUNICIPIO DE SANTA HELENA, CONFORME SOLICITACAO",96000,2,042016
602168,000102016,11,2016,2016-04-15 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA REALIZACAO DE SERVICOS ESPECIALIZADOS EM FISIOTERAPIA CARDIOVASCULAR,65940,1,042016
602168,000112016,11,2016,2016-05-27 00:00:00,"LOCACAO DE VEICULOS AUTOMOTIVOS A ATENDER A SECRETARIA DE SAUDE DO MUNICIPIO DE SANTA HELENA, CONFORME SOLICITACAO",77500,2,052016
602168,000152016,11,2016,2016-09-01 00:00:00,"CONTRATACAO DE EMPRESA PARA FORNECIMENTO DE MATRIAL GRAFICO DIVERSO, DESTINADOS A ATENDER A SECRETARIA DE SAUDE DO MUNIC",91726.75,1,092016
602171,000012016,7,2016,2016-01-19 00:00:00,"CONTRATACAO EMERGENCIAL DE EMPRESA ESPECIALIZADA EM SUPLEMENTACAO ALIMENTAR, PARA SUPRIR A NECESSIDADE DOS PACIENTES DEC",111669.78,3,022016
602171,000022016,1,2016,2016-05-18 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA EXECUCAO DE SERVICOS DE CONSTRUCAO DO CENTRO ESPECIALIZADO DE HABILITACAO.,2322024.27,4,062016
602171,000052016,8,2016,2016-05-30 00:00:00,CONTRATACAO DE SERVICOS TECNICOS ESPECIALIZADOS PARA EXECUCAO DE SERVICOS DE ASSISTENCIA E CONSULTORIA CONTABIL PARA O F,63768,1,052016
602171,000072016,7,2016,2016-04-25 00:00:00,LOCACAO EMERGENCIAL DE 03 (TRES) VEICULOS TIPO - ONIBUS POR NOVENTA DIAS PARA TRANSPORTAR PACIENTES DA REDE SUS ESPECIAL,87750,4,052016
602171,000072016,13,2016,2016-04-13 00:00:00,"LOCACAO DE IMOVEIS PARA O FUNCIONAMENTO DAS UNIDADES BASICAS DE SAUDE  UBS, DO MUNICIPIO DE SANTA RITA/PB",125880,7,052016
602171,000082016,12,2016,2016-04-19 00:00:00,AQUISICAO DE MATERIAL MEDICOS,690000,3,052016
602171,000102016,8,2016,2016-07-01 00:00:00,CONTRATACAO DE PRESTACAO DE SERVICOS TECNICOS DE ASSESSORIA CONTABIL E FINANCEIRA - FUNDO MUNICIPAL DE SAUDE.,18425,1,072016
602171,000102016,11,2016,2016-08-18 00:00:00,SISTEMA DE REGISTRO DE PRECOS PARA FUTURA AQUISICAO DE SUPLEMENTOS ALIMENTARES,410787.6,1,082016
602171,000112016,8,2016,2016-07-25 00:00:00,CONTRATACAO DE CAPACITACAO NO PROJETO PRATICAS EM GESTAO DE ESCOLAS PUBLICAS E GESTAO NA SAUDE PUBLICA E QUALIFICACAO DE,1890000,1,072016
602171,000112016,13,2016,2016-05-05 00:00:00,CREDENCIAMENTO DE ENTIDADES PARA CONTRATACAO DE PRESTACAO DE SERVICOS ESPECIALIZADOS DE MEDIA E ALTA COMPLEXIDADE PARA A,460419.72,1,052016
602171,000122016,8,2016,2016-07-20 00:00:00,"CONTRATACAO DE SERVICOS PROFISSIONAIS ESPECIALIZADOS EM OFTALMOLOGIA, QUANTO A EXECUCAO DE PROCEDIMENTO DE CERATECTOMIA ",3500,1,082016
602171,000132016,12,2016,2016-06-30 00:00:00,AQUISICAO DE EQUIPAMENTOS E INSTRUMENTOS ODONTOLOGICOS,343221.6,4,062016
602171,000132016,13,2016,2016-10-18 00:00:00,"CREDENCIAMENTO DE ENTIDADES PARA CONTRATACAO DE PRESTACAO DE SERVICOS DE CONSULTA MEDICA ESPECIALIZADA, EXAMES E PROCEDI",457151.6,1,102016
602171,000152016,11,2016,2016-07-15 00:00:00,SISTEMA DE REGISTRO DE PRECO PARA FUTURA AQUISICAO DE GENEROS ALIMENTICIOS COM O OBJETIVO DE ATENDER O CENTRO DE ATENCAO,478159.8,2,072016
602171,000152016,12,2016,2016-09-19 00:00:00,AQUISICAO DE FARMACIA BASICA E MEDICAMENTOS DIVERSOS PARA SUPRIR AS NECESSIDADES DA SECRETARIA DE SAUDE DO MUNICIPIO DE ,639821.28,4,112016
602171,000162015,12,2016,2015-12-23 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA EM LOCACAO DE SOM FIXO TIPO I E II.,179700,3,022016
602171,000162016,8,2016,2016-11-01 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA PARA EXECUCAO DOS SERVICOS TECNICOS ESPECIALIZADOS DE CONSULTORIA E ASSESSORIA JURI,45000,1,112016
602171,000162016,11,2016,2016-06-06 00:00:00,SISTEMA DE REGISTRO DE PRECO PARA EVENTUAL AQUISICAO DE MATERIAIS DE LIMPEZA/HIGIENE DESTINADOS AS DIVERSAS SECRETARIAS ,1524355.67,4,072016
602171,000182015,12,2016,2015-12-21 00:00:00,"ADESAO AO SISTEMA DE REGISTRO DE PRECOS N"" 018/2015  OBJETO: AQUISICAO DE MATERIAL GRAFICO.",99680,4,012016
602171,000182016,13,2016,2016-06-13 00:00:00,"LOCACAO DE IMOVEIS PARA FUNCIONAMENTO DAS UBSS, VIGILANCIA SANITARIA E SERVICO DE ASSISTENCIA ESPECIALIZADA (SAE) DO MUN",154440,8,072016
602171,000192016,11,2016,2016-08-10 00:00:00,SISTEMA DE REGISTRO DE PRECOS PARA SERVICOS DE MANUTENCAO NAS ESTRUTURAS FISICAS DAS UNIDADES BASICAS DE SAUDE.,3991870.61,3,082016
602171,000202016,7,2016,2016-11-07 00:00:00,AQUISICAO EMERGENCIAL DE MEDICAMENTOS DESTINADOS AO ATENDIMENTO DE DEMANDAS JUDICIAIS.,13442.27,3,112016
602171,000292016,11,2016,2016-08-18 00:00:00,SISTEMA DE REGISTRO DE PRECO PARA FUTURA CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICOS DE LOCACAO DE EQUIPAMENTOS CO,872320,4,092016
602171,000302016,11,2016,2016-08-25 00:00:00,"SISTEMA DE REGISTRO DE PRECOS PARA EVENTUAL AQUISICAO DE MATERIAIS DE CONSUMO HOSPITALAR, OBJETIVANDO ATENDER AS NECESSI",3100000,8,112016
602171,000312016,11,2016,2016-09-12 00:00:00,SISTEMA DE REGISTRO DE PRECO PARA EVENTUAL FUTURA AQUISICAO DE MATERIAIS DE EXPEDIENTE DESTINADOS AS DIVERSAS SECRETARIA,2163722.63,8,102016
602171,000392016,11,2016,2016-09-01 00:00:00,"SISTEMA DE REGISTRO DE PRECOS PARA FUTURA CONTRATACAO DE EMPRESA DE LOCACAO DE VEICULOS AUTOMOTORES, PELO PERIODO DE 12 ",2054400,2,102016
602171,000412015,11,2016,2016-05-13 00:00:00,SISTEMA DE REGISTRO DE PRECOS PARA AQUISICAO DE 02 VEICULOS SEDAN DESTINADOS A SECRETARIA DE SAUDE DA PREFEITURA MUNICIP,95000,1,052016
602171,000452015,7,2016,2016-01-05 00:00:00,CONTRATACAO EMERGENCIAL DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS NA AREA DE EXAMES RELATIVOS AOS PROCEDIMENTOS ,11538.22,1,022016
602171,000462015,7,2016,2016-01-05 00:00:00,"CONTRATACAO EMERGENCIAL DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS NA AREA DE ATENDIMENTO FISIOTERAPEUTICO, CONSU",76736.62,1,012016
602171,000482015,7,2016,2016-01-05 00:00:00,AQUISICAO EMERGENCIAL DE EQUIPAMENTOS HOSPITALARES E MATERIAIS PERMANENTES PARA EQUIPAR O CENTRO DE SAUDE PADRE MALAGRID,116283,3,012016
602192,000012016,7,2016,2016-03-08 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS DE LOCACAO DE PALCO, SOM, GRUPO, GERADOR, BANHEIRO QUIMICO",7800,1,032016
602192,000012016,11,2016,2016-01-28 00:00:00,LOCACAO DE 400 HORAS DE TRATOR DESTINADO AO CORTE DE TERRA DE PEQUENOS AGRICULTORES,40000,1,032016
602192,000022016,11,2016,2016-02-17 00:00:00,"AQUISICAO DE MERENDA ESCOLAR, MEDIANTE REQUISICAO.",102940,1,032016
602192,000072016,11,2016,2016-03-09 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MERENDA ESCOLAR, MEDIANTE REQUISICAO.",130987.1,1,032016
602192,000152016,11,2016,2016-05-05 00:00:00,"AQUISICAO DE PECAS E ACESSORIOS PARA VEICULOS PESADOS, MEDIANTE REQUISICAO",285290.96,1,052016
602192,000162016,11,2016,2016-05-05 00:00:00,AVISO DE LICITACAO  PREGAO PRESENCIAL N 00016/2016  TORNA PUBLICO QUE FARA REALIZAR ATRAVES DO PREGOEIRO OFI CIAL E EQUI,29647.59,1,052016
602192,000182016,11,2016,2016-05-05 00:00:00,PREFEITURA MUNICIPAL DE SAO JOSE DO SABUGI  AVISO DE LICITACAO  PREGAO PRESENCIAL N 00018/2016  TORNA PUBLICO QUE FARA R,89766.01,1,052016
602192,000192016,11,2016,2016-05-18 00:00:00,ESTADO DA PARAIBA  PREFEITURA MUNICIPAL DE SAO JOSE DO SABUGI     AVISO DE LICITACAO  PREGAO PRESENCIAL N 00019/2016  TO,89743.2,1,052016
602192,000202016,11,2016,2016-05-18 00:00:00,ESTADO DA PARAIBA PREFEITURA MUNICIPAL DE SAO JOSE DO SABUGI   AVISO DE LICITACAO PREGAO PRESENCIAL N 00020/2016 TORNA P,152835,1,052016
602192,000212016,11,2016,2016-05-18 00:00:00,ESTADO DA PARAIBA  PREFEITURA MUNICIPAL DE SAO JOSE DO SABUGI     AVISO DE LICITACAO  PREGAO PRESENCIAL N 00021/2016  TO,127650,1,052016
602192,000222016,11,2016,2016-05-18 00:00:00,ESTADO DA PARAIBA  PREFEITURA MUNICIPAL DE SAO JOSE DO SABUGI     AVISO DE LICITACAO  PREGAO PRESENCIAL N 00022/2016  TO,131260,1,052016
602200,000012016,7,2016,2016-03-01 00:00:00,"LOCACAO DE IMOVEL DESTINADO AO FUNCIONAMENTO DE EQUIPAMENTO PUBLICO - PREV SAPE -, JUNTO AO FUNDO DE APOSENTADORIAS E PE",12000,1,122016
602200,000012016,8,2016,2016-01-08 00:00:00,PRESTACAO DOS SERVICOS DE CONSULTORIA TECNICOS ESPECIALIZADA EM RECUPERACAO DE CREDITOS PREVIDENCIARIOS DO RPPS JUNTO AO,1,2,122016
602200,000022016,8,2016,2016-01-15 00:00:00,"PRESTACAO DE SERVICOS TECNICOS ESPECIALIZADOS NA AREA CONTABIL - CONTADOR -, CORRESPONDENDO A ELABORACAO E ACOMPANHAMENT",9600,1,122016
602200,000032016,8,2016,2016-05-17 00:00:00,"PRESTACAO DE SERVICOS TECNICOS ESPECIALIZADOS NA AREA JURIDICA - ADVOGADO -, CORRESPONDENDO A ASSESSORIA E CONSULTORIA J",30000,1,122016
602200,000042016,8,2016,2016-06-01 00:00:00,"PRESTACAO DE SERVICOS TECNICOS ESPECIALIZADOS NA AREA JURIDICA - ADVOGADO -, CORRESPONDENDO A ASSESSORIA E CONSULTORIA J",7200,1,122016
603050,240112016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL SITUADO A RUA SINHAZINHA DE OLIVEIRA,403 PALMEIRA DESTINADO AO FUNCIONAMENTO DA CASA DA ESPERANCA II.",2550,1,022016
603050,240242016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL SITUADO A RUA DOS MARMELEIROS 33,MALVINAS DESTINADO AO FUNCIONAMENTO DO CRAS MALVINAS",10200,1,022016
603050,250012016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA JILO GUEDES, 39  SANTO ANTONIO, DESTINADO AO FUNCIONAMENTO DA CASA DOS CONSELHOS TUTELA",39840,1,022016
603050,250012016,8,2016,2016-03-01 00:00:00,"CONTRATACAO DE SERVICOS DE PUBLICACAO NO DIARIO OFICIAL DA UNIAO,DE ATOS OFICIAIS E DEMAIS MATERIAS.",50110.5,1,032016
603050,250012016,11,2016,2016-04-15 00:00:00,CONTRATACAO DE EMPRESA PARA FORNECIMENTO DE  REFEICOES TIPO QUENTINHAS PARA ATENDER A DEMANDA DAS ACOES DA SECRETARIA MU,114000,2,042016
603050,250012016,12,2016,2016-04-01 00:00:00,"AQUISICAO DE MATERIAL DE CONSTRUCAO,PARA ATENDIMENTO DA SEMAS E SUAS UNIDADES.",50733.4,1,042016
603050,250022016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA SAMUEL SIMOES, 393  JEREMIAS, DESTINADO AO FUNCIONAMENTO DO CRAS  JEREMIAS",8040,1,022016
603050,250022016,8,2016,2016-03-03 00:00:00,IMPLANTACAO E SUPORTE DE SISTEMAS INFORMATIZADOS DE LICITACAO E FOLHA DE PAGAMENTO PARA UTILIZACAO NA SECRETARIA MUNICIP,8000,1,032016
603050,250022016,12,2016,2016-04-18 00:00:00,AQUISICAO DE MATERIAL DE CONSTRUCAO PARA ATENDIMENTO DA  SEMAS E SUAS UNIDADES.,182875.2,2,042016
603050,250032016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA DEPUTADO RAIMUNDO ASFORA, 14 A  SERROTAO - SAO JANUARIO, DESTINADO AO FUNCIONAMENTO DO ",10920,1,022016
603050,250032016,8,2016,2016-03-01 00:00:00,CONTRATO MULTIPLO DOS CORREIOS PARA PRESTACAO DE SERVICOS E VENDAS DE PRODUTOS PARA ATENDER OS VARIOS SERVICOS DO BOLSA ,25000,1,032016
603050,250032016,11,2016,2016-05-10 00:00:00,SERVICOS DE CONFECCAO DE MATERIAL GRAFICO PARA ATENDER AS DEMANDAS DAS ACOES PROMOVIDAS PELA SECRETARIA MUNICIPAL DE ASS,131600,3,062016
603050,250032016,12,2016,2016-06-01 00:00:00,"PRESTACAO DE SERVICOS DE TELEFONIA FIXA ATRAVES DO SISTEMA DE REGISTRO DE PRECOS,PARA ATENDER AS NECESSIDADES DA SECRETA",179799.95,1,062016
603050,250042016,7,2016,2016-01-07 00:00:00,"CONTRATACAO DE  LOCACAO DE IMOVEL  SITUADO A RUA OSCAR GUEDES DE MOURA, 142 CONJUNTO DOS PROFESSORES, DESTINADO AO FUNCI",14640,1,022016
603050,250042016,8,2016,2016-07-01 00:00:00,PRESTACAO DE SERVICOS DE PUBLICACAO DE MATERIAS NO DIARIO OFICIAL DO ESTADO E JORNAL A UNIAO DE ATOS OFICIAIS E DEMAIS M,89800,1,072016
603050,250042016,12,2016,2016-07-19 00:00:00,AQUISICAO DE MATERIAL DE EXPEDIENTE PARA A SECRETARIA DE ASSISTENCIA SOCIAL,107632.15,1,072016
603050,250052016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA MINAS GERAIS, 430  LIBERDADE, DESTINADO AO FUNCIONAMENTO DO CRAS LIBERDADE",19920,1,022016
603050,250052016,8,2016,2016-09-08 00:00:00,"SERVICOS TECNICOS ESPECIALIZADOS E CONTINUOS DE ASSESSORIA E CONSULTORIA CONTABIL A SEMAS, DURANTE O EXERCICIO DE 2016,",12000,1,092016
603050,250062016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA MANOEL ELIAS DE CASTRO, 935  ALTO BRANCO, DESTINADO AO FUNCIONAMENTO DA CASA DA ESPERAN",48000,1,022016
603050,250062016,12,2016,2016-11-01 00:00:00,"AQUISICAO DE GENEROS ALIMENTICIOS PERECIVEIS ( CARNES, FRANGO, PEIXES E DERIVADOS) PARA ATENDER AS NECESSIDADES DAS DIVE",405105.4,1,112016
603050,250072016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA DEPUTADO JOSE TAVARES, 278   CENTRO, DESTINADO AO FUNCIONAMENTO DO CENTRO POP",26520,1,022016
603050,250072016,11,2016,2016-07-04 00:00:00,AQUISICAO DE MATERIAL DE LIMPEZA PARA ATENDER AS NECESSIDADES DAS DIVERSAS UNIDADES DA SECRETARIA MUNICIPAL DE ASSISTENC,605000,2,072016
603050,250082016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL SITUADO A RUA ARNALDO LUIZ DE MELO, 54 A  DISTRITO DE SAO JOSE DA MATA, DESTINADO AO FUNCIONAMENTO DO ",10200,1,022016
603050,250082016,11,2016,2016-07-04 00:00:00,AQUISICAO DE HORTIFRUTIGRANJEIROS PARA ATENDER AS NECESSIDADES DAS DIVERSAS UNIDADES DA SECRETARIA MUNICIPAL DE ASSISTEN,240000,2,072016
603050,250092016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL SITUADO NA RUA RODRIGUES ALVES, 661  PRATA, DESTINADO AO FUNCIONAMENTO DO PROGRAMA BOLSA FAMILIA E CAD",48000,1,022016
603050,250092016,11,2016,2016-08-22 00:00:00,"LOCACAO DE TENDAS MODELO CHAPEU DE BRUXA, PARA ATENDER AS DEMANDAS DAS ACOES DAS UNIDADES DA SECRETARIA MUNICIPAL DE ASS",123400,1,082016
603050,250122016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA ANTONIO TOTA SOBRINHO, 375  DISTRITO DE SAO JOSE DA MATA, DESTINADO AO FUNCIONAMENTO DO",6000,1,022016
603050,250122016,11,2016,2016-10-13 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA NA LOCACAO DE VEICULO TIPO ONIBUS PARA ATENDER AS DEMANDAS DA SECRETARIA MUNICIPAL ,315900,2,102016
603050,250132015,11,2016,2016-01-04 00:00:00,"FORNECIMENTO DE ARTIGOS DE CAMA E BANHO, PARA ATENDER AS NECESSIDADES DAS DIVERSAS UNIDADES DA SECRETARIA DE ASSISTENCIA",77700,1,022016
603050,250132016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA JOSE SOARES DE OLIVEIRA , 34  RAMADINHA, DESTINADO AO FUNCIONAMENTO DO CRAS  RAMADINHA",5520,1,022016
603050,250142016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA SABARA, 100  CATINGUEIRA, DESTINADO AO FUNCIONAMENTO DO CRAS  CATINGUEIRA",7680,1,022016
603050,250152016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA IRINEU JOFFILY, 207  CENTRO, DESTINADO AO FUNCIONAMENTO DA CIPMAC",28880,1,022016
603050,250162015,11,2016,2016-01-18 00:00:00,CONTRATACAO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE 01(UM) VEICULO TIPO VAN PARA ATENDIMENTO DAS ACOES DO PROGRAMA B,120000,1,022016
603050,250162016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA DESEMBARGADOR TRINDADE, 150  CENTRO, DESTINADO AO FUNCIONAMENTO DA CASA DE PASSAGEM",6630,1,022016
603050,250172016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA CORONEL JOSE ANDRE - 78  CENTRO, DESTINADO AO FUNCIONAMENTO DA ASSOCIACAO DOS DIABETICO",10800,1,022016
603050,250182016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL SITUADO A RUA SILVA JARDIM,427 SANTO ANTONIO DESTINADO AO FUNCIONAMENTO DO ACESSUAS",34500,1,022016
603050,250192016,7,2016,2016-01-07 00:00:00,"CONTRATACAO DE  LOCACAO DE IMOVEL  SITUADO A RUA AMAZONAS, 65  LIBERDADE, DESTINADO AO FUNCIONAMENTO DO CREAS I",19200,1,022016
603050,250202016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA AGAMENON MAGALHAES, 205  ALTO BRANCO, CAMPINA GRANDE  PB DESTINADO AO FUNCIONAMENTO DA ",19200,1,022016
603050,250212016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA AGRIMENSOR JOSE DE BRITO, 187  ALTO BRANCO, CAMPINA GRANDE  PB DESTINADO AO FUNCIONAMEN",60000,1,022016
603050,250222016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA SANTA RITA, 486  QUARENTA, DESTINADO AO FUNCIONAMENTO DA COOPERATIVA DE CATADORES DE MA",15240,1,022016
603050,250232016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A JOAO DA MATA, 743  CENTRO, DESTINADO AO FUNCIONAMENTO DO ALBERGUE MUNICIPAL",13950,1,022016
603050,250252016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA MANOEL ALVES DE OLIVEIRA, 10 A  CATOLE, DESTINADO AO FUNCIONAMENTO DA ASSOCIACAO DE CAT",9000,1,022016
603050,250262016,7,2016,2016-01-07 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA OTACILIO NEPOMUCENO, 430  CATOLE, DESTINADO AO FUNCIONAMENTO DO CREAS II",2770,1,022016
603050,250292016,7,2016,2016-03-02 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA SINHAZINHA DE OLIVEIRA, 403  PALMEIRA, DESTINADO AO FUNCIONAMENTO DA CASA DA ESPERANCA ",25500,1,032016
603050,250302016,7,2016,2016-04-01 00:00:00,"CONTRATACAO DE  LOCACAO DE IMOVEL  SITUADO A RUA MAURO LUNA, 303  CONCEICAO, DESTINADO AO FUNCIONAMENTO DA CASA DE PASSA",27000,1,042016
603050,250312016,7,2016,2016-05-02 00:00:00,CONTRATACAO DE LOCACAO DE IMOVEL SITUADO A RUA DESEMBARGADOR TRINDADE 150 CENTRO DESTINADO AO FUNCIONAMENTO A CASA DE PA,17680,1,062016
603050,250322016,7,2016,2016-06-02 00:00:00,"LOCACAO DE IMOVEL  SITUADO A RUA PRESIDENTE ROOSEVELT, 408  ALTO BRANCO, DESTINADO AO FUNCIONAMENTO DA CASA DA ESPERANCA",28000,1,062016
603050,250332016,7,2016,2016-06-17 00:00:00,"CONTRATACAO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE EXTINTORES DE INCENDIO,PLACAS DE SINALIZACAO LUMINESCENTES E SUP",7800,3,062016
603050,250352016,7,2016,2016-07-01 00:00:00,"LOCACAO DE IMOVEL SITUADO A RUA MARIA DA SALETE DE CASTRO BRASILEIRO,98 AB DISTRITO DE SAO JOSE DA MATA DESTINADO AO FUN",9000,1,072016
603050,250742016,7,2016,2016-08-01 00:00:00,"CONTRATACAO DE LOCACAO DE IMOVEL SITUADO A RUA MARIA DA COSTA AGRA, 22, CENTRO DISTRITO DE GALANTE, CAMPINA GRANDE, DEST",5000,1,082016
603095,000012016,7,2016,2017-01-16 00:00:00,"NECESSITA REALIZAR AQUISICAO DE 03 OBRAS DE DESENHO, DE AUTORIA DO ARTISTA PERNAMBUCANO JOSE DE BARROS REPRESENTADO PELO",9000,1,122016
603095,000012017,8,2016,2017-01-03 00:00:00,"CONTRATACAO DO GRUPO CHORAMIGO REPRESENTADO POR ANNDERSON MAXWELL DE SOUZA PESSOA   CPF - N 014.400.054-78, PARA UMA APR",3000,1,122016
603095,000022017,8,2016,2017-01-03 00:00:00,"CONTRATACAO DO ARTISTA FRANCISCO DAS CHAGAS FERNANDES FERREIRA (CHAGAS FERNANDES)  CPF - N 396.623.144-15, PARA UMA APRE",3000,1,122016
603095,000032017,8,2016,2017-01-03 00:00:00,CONTRATACAO DO GRUPO OS MULATOS REPRESENTADO PELO TAMBEM INTEGRANTE DO ALUDIDO GRUPO SR JUAN EBANO SOARES ALENCAR   CPF ,3000,1,122016
603095,000042016,12,2016,2016-11-11 00:00:00,ADESAO A ATA DE REGISTRO DE PRECOS DO OBJETO PASSAGENS AEREAS,300000,1,112016
603095,000042017,8,2016,2017-01-04 00:00:00,"CONTRATACAO DO ARTISTA RICARDO DE BRITO RODRIGUES(RICARDO BRITO)  CPF - N 064.189.474-01, PARA UMA APRESENTACAO NO DIA 2",3000,1,122016
